"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-06","36","60","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-07","38","52","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-08","40","62","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-09","33","45","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-10","25","34","15"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-11","22","32","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-12","27","39","15"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-13","29","52","13"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-14","28","36","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-15","25","32","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-16","37","56","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-17","35","54","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-18","37","67","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-19","41","57","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-20","35","42","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-21","25","37","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-22","30","47","13"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-23","33","42","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-24","29","48","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-25","31","54","15"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-26","34","56","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-27","38","55","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-28","40","50","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-29","36","40","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-30","37","50","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2001-12-31","40","54","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-01","37","55","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-02","42","53","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-03","36","49","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-04","33","51","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-05","36","58","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-06","40","62","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-07","44","68","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-08","45","66","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-09","40","57","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-10","40","50","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-11","42","63","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-12","42","66","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-13","38","61","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-14","42","56","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-15","36","50","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-16","27","40","13"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-17","25","47","10"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-18","27","49","10"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-19","29","50","15"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-20","30","53","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-21","36","55","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-22","31","41","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-23","22","30","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-24","32","53","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-25","36","62","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-26","37","55","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-27","35","45","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-28","24","31","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-29","18","26","11"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-30","18","29","9"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-01-31","22","45","6"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-01","25","49","7"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-02","24","49","8"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-03","28","48","10"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-04","34","50","17"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-05","33","60","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-06","33","58","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-07","36","56","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-08","40","59","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-09","34","47","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-10","37","57","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-11","38","65","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-12","38","61","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-13","39","55","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-14","40","57","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-15","40","58","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-16","36","54","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-17","30","33","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-18","27","41","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-19","34","53","17"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-20","46","65","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-21","45","65","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-22","47","70","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-23","45","59","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-24","41","63","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-25","41","65","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-26","41","64","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-27","40","61","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-02-28","40","59","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-01","33","46","17"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-02","26","40","13"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-03","33","52","17"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-04","34","56","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-05","40","56","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-06","40","56","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-07","34","37","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-08","34","50","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-09","38","56","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-10","43","56","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-11","42","62","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-12","46","63","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-13","35","49","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-14","24","34","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-15","24","37","9"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-16","23","30","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-17","26","36","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-18","26","38","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-19","37","55","17"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-20","40","62","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-21","44","66","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-22","43","56","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-23","33","38","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-24","31","41","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-25","35","52","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-26","39","57","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-27","40","62","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-28","39","50","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-29","46","62","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-30","48","69","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-03-31","47","70","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-01","47","68","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-02","48","70","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-03","47","65","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-04","46","65","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-05","45","60","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-06","36","47","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-07","46","65","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-08","44","62","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-09","48","67","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-10","51","68","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-11","52","73","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-12","54","71","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-13","57","75","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-14","55","70","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-15","41","50","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-16","38","56","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-17","36","46","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-18","36","50","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-19","30","43","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-20","35","50","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-21","41","62","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-22","47","69","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-23","50","64","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-24","47","60","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-25","41","59","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-26","32","35","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-27","36","48","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-28","45","59","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-29","42","53","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-04-30","37","46","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-01","36","51","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-02","42","58","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-03","43","59","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-04","46","64","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-05","47","65","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-06","48","65","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-07","49","63","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-08","51","67","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-09","51","68","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-10","48","58","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-11","44","58","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-12","51","70","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-13","55","74","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-14","56","73","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-15","53","74","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-16","55","75","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-17","56","75","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-18","56","72","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-19","51","67","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-20","35","44","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-21","37","51","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-22","43","60","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-23","48","64","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-24","51","70","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-25","53","69","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-26","52","67","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-27","53","69","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-28","56","75","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-29","60","80","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-30","63","82","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-05-31","59","79","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-01","58","69","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-02","51","63","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-03","57","74","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-04","61","77","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-05","64","83","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-06","65","83","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-07","63","77","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-08","62","74","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-09","57","72","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-10","53","72","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-11","57","77","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-12","58","78","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-13","60","82","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-14","61","82","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-15","62","80","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-16","64","82","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-17","69","86","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-18","66","85","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-19","65","80","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-20","61","76","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-21","57","71","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-22","60","78","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-23","64","84","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-24","65","83","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-25","64","83","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-26","62","79","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-27","62","79","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-28","63","82","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-29","64","85","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-06-30","66","86","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-01","69","82","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-02","69","79","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-03","63","81","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-04","64","81","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-05","67","81","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-06","65","81","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-07","67","85","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-08","71","92","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-09","75","94","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-10","73","90","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-11","67","82","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-12","62","78","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-13","65","83","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-14","69","86","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-15","67","83","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-16","65","79","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-17","65","78","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-18","64","78","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-19","64","79","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-20","64","79","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-21","65","80","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-22","69","82","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-23","69","81","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-24","65","79","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-25","67","83","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-26","65","81","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-27","62","80","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-28","60","81","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-29","65","88","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-30","67","86","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-07-31","67","82","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-01","67","83","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-02","62","77","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-03","61","74","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-04","60","72","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-05","60","72","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-06","58","72","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-07","60","78","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-08","62","82","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-09","64","86","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-10","67","88","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-11","69","86","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-12","69","88","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-13","70","88","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-14","69","88","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-15","70","90","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-16","69","88","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-17","70","89","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-18","69","85","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-19","67","81","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-20","63","79","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-21","57","74","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-22","60","77","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-23","57","73","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-24","61","82","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-25","65","84","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-26","66","84","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-27","61","81","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-28","57","74","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-29","58","77","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-30","61","77","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-08-31","62","75","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-01","63","78","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-02","64","80","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-03","64","80","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-04","63","80","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-05","60","74","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-06","53","60","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-07","53","63","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-08","55","69","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-09","54","73","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-10","54","73","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-11","56","77","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-12","57","77","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-13","59","80","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-14","61","83","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-15","61","80","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-16","58","72","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-17","57","78","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-18","58","74","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-19","57","75","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-20","57","80","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-21","58","80","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-22","60","82","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-23","61","84","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-24","61","79","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-25","62","77","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-26","57","73","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-27","54","66","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-28","48","61","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-29","45","60","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-09-30","44","65","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-01","39","50","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-02","35","49","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-03","41","62","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-04","44","64","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-05","47","67","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-06","53","70","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-07","54","76","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-08","54","77","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-09","52","73","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-10","53","70","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2002-10-11","54","69","42"
