EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION
201047,ORANGE COUNTY COASTAL AREAS (ZONE),,11/16/2009,1131,Wildfire,,,0,4,20000,0,CA,PST-8,,34862,Z,42,SGX,0,0,Fire Department/Rescue,,,,,,,,
234746,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,5/20/2010,1213,Wildfire,,,0,0,0,0,CA,PST-8,,40345,Z,48,SGX,1,0,Fire Department/Rescue,,,,,,,,
250167,SAN DIEGO COUNTY COASTAL AREAS (ZONE),,7/13/2010,830,Wildfire,,,0,0,0,0,CA,PST-8,,42906,Z,43,SGX,0,0,Fire Department/Rescue,,,,,,,,
250175,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,7/15/2010,1000,Wildfire,,,0,1,17500,0,CA,PST-8,,42912,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
250169,RIVERSIDE COUNTY MOUNTAINS (ZONE),,7/15/2010,1400,Wildfire,,,0,0,0,0,CA,PST-8,,42907,Z,56,SGX,0,0,Fire Department/Rescue,,,,,,,,
250171,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,7/15/2010,1442,Wildfire,,,0,0,0,0,CA,PST-8,,42909,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
250178,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,7/15/2010,1447,Wildfire,,,0,0,8000,0,CA,PST-8,,42913,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
250163,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,7/17/2010,1038,Wildfire,,,0,1,0,0,CA,PST-8,,42899,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
254582,TULARE CTY MTNS (ZONE),,7/26/2010,1246,Wildfire,,,0,0,0,0,CA,PST-8,,43793,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
254581,KERN CTY MTNS (ZONE),,7/26/2010,1246,Wildfire,,,0,0,0,0,CA,PST-8,,43793,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
254583,KERN CTY MTNS (ZONE),,7/27/2010,1316,Wildfire,,,0,0,0,0,CA,PST-8,,43793,Z,95,HNX,0,0,Fire Department/Rescue,,,,,,,,
240228,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,41272,Z,80,MFR,0,0,Park/Forest Service,,,,,,,,
259373,S SIERRA MTNS (ZONE),,8/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,44713,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
259375,TULARE CTY MTNS (ZONE),,8/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,44715,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
257607,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,8/3/2010,654,Wildfire,,,0,2,0,0,CA,PST-8,,44331,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
259374,S SIERRA MTNS (ZONE),,8/7/2010,2300,Wildfire,,,0,0,0,0,CA,PST-8,,44714,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
259376,KERN CTY MTNS (ZONE),,8/24/2010,1127,Wildfire,,,0,0,0,0,CA,PST-8,,44716,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
257611,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,8/26/2010,1200,Wildfire,,,0,0,0,0,CA,PST-8,,44333,Z,55,SGX,0,0,Newspaper,,,,,,,,
266325,S SIERRA MTNS (ZONE),,9/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,45905,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
266330,TULARE CTY MTNS (ZONE),,9/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,45905,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
266329,S SIERRA MTNS (ZONE),,9/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,45909,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
266328,S SIERRA MTNS (ZONE),,9/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,45908,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
266326,S SIERRA MTNS (ZONE),,9/1/2010,0,Wildfire,,,0,0,0,0,CA,PST-8,,45906,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
266327,KERN CTY MTNS (ZONE),,9/12/2010,1254,Wildfire,,,0,0,250000,0,CA,PST-8,,45907,Z,95,HNX,0,0,Fire Department/Rescue,,,,,,,,
260002,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),,9/23/2010,1100,Wildfire,,,0,4,400000,0,CA,PST-8,,44852,Z,57,SGX,0,0,Newspaper,,,,,,,,
285318,OWENS VALLEY (ZONE),,3/18/2011,1418,Wildfire,,,0,0,4500000,0,CA,PST-8,,48780,Z,520,VEF,0,0,Newspaper,,,,,,,,
334380,NORTHEAST SISKIYOU AND NORTHWEST MODOC COUNTIES (ZONE),,7/15/2011,1845,Wildfire,,,0,0,0,0,CA,PST-8,,55794,Z,84,MFR,0,0,Other Federal Agency,,,,,,,,
331689,SAN DIEGO COUNTY MOUNTAINS (ZONE),,7/21/2011,940,Wildfire,,,0,18,25000,0,CA,PST-8,,55228,Z,58,SGX,0,0,Newspaper,,,,,,,,
345740,TULARE CTY MTNS (ZONE),,8/1/2011,0,Wildfire,,,0,0,0,0,CA,PST-8,,57597,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
345744,S SIERRA MTNS (ZONE),,8/1/2011,0,Wildfire,,,0,0,0,0,CA,PST-8,,57599,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
340268,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,8/6/2011,1500,Wildfire,,,0,4,0,0,CA,PST-8,,56798,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
334377,WESTERN SISKIYOU COUNTY (ZONE),,8/19/2011,1727,Wildfire,,,0,0,0,0,CA,PST-8,,55791,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
340269,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,8/22/2011,1200,Wildfire,,,0,2,500000,0,CA,PST-8,,56799,Z,55,SGX,0,0,Park/Forest Service,,,,,,,,
345742,S SIERRA MTNS (ZONE),,8/25/2011,0,Wildfire,,,0,0,0,0,CA,PST-8,,57598,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
340277,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,8/27/2011,1244,Wildfire,,,0,3,0,0,CA,PST-8,,56802,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
334378,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2011,0,Wildfire,,,0,0,0,0,CA,PST-8,,55792,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
346389,APPLE AND LUCERNE VALLEYS (ZONE),,9/2/2011,1143,Wildfire,,,0,0,600000,0,CA,PST-8,,57721,Z,60,SGX,1,0,Other Federal Agency,,,,,,,,
350035,KERN CTY MTNS (ZONE),,9/4/2011,1032,Wildfire,,,0,0,10000000,0,CA,PST-8,,58366,Z,95,HNX,0,0,Fire Department/Rescue,,,,,,,,
350033,KERN CTY MTNS (ZONE),,9/10/2011,300,Wildfire,,,0,0,0,0,CA,PST-8,,58364,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
350034,KERN CTY MTNS (ZONE),,9/10/2011,1100,Wildfire,,,0,0,0,0,CA,PST-8,,58364,Z,95,HNX,0,0,Fire Department/Rescue,,,,,,,,
350022,TULARE CTY MTNS (ZONE),,9/10/2011,1615,Wildfire,,,0,0,0,0,CA,PST-8,,58364,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
350032,KERN CTY MTNS (ZONE),,9/10/2011,1956,Wildfire,,,0,0,0,0,CA,PST-8,,58364,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
344570,OWENS VALLEY (ZONE),,9/13/2011,1230,Wildfire,,,0,2,0,0,CA,PST-8,,55719,Z,520,VEF,0,0,Newspaper,,,,,,,,
350031,S SIERRA MTNS (ZONE),,9/13/2011,1812,Wildfire,,,0,0,0,0,CA,PST-8,,58364,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
346388,COACHELLA VALLEY (ZONE),,9/24/2011,1753,Wildfire,,,0,0,0,0,CA,PST-8,,57720,Z,61,SGX,0,0,Other Federal Agency,,,,,,,,
350444,SAN DIEGO COUNTY MOUNTAINS (ZONE),,10/1/2011,1153,Wildfire,,,0,1,0,0,CA,PST-8,,58421,Z,58,SGX,0,0,Fire Department/Rescue,,,,,,,,
359835,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,1/12/2012,2330,Wildfire,,,0,2,20000,0,CA,PST-8,,60275,Z,55,SGX,0,0,Broadcast Media,,,,,,,,
381018,SAN DIEGO COUNTY MOUNTAINS (ZONE),,5/24/2012,1315,Wildfire,,,0,0,0,0,CA,PST-8,,63664,Z,58,SGX,3,0,Fire Department/Rescue,,,,,,,,
396674,TULARE CTY MTNS (ZONE),,6/1/2012,1439,Wildfire,,,0,0,0,0,CA,PST-8,,66140,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
396677,S SIERRA FOOTHILLS (ZONE),,6/12/2012,1143,Wildfire,,,0,0,0,0,CA,PST-8,,66141,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
386402,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,6/16/2012,1220,Wildfire,,,0,0,0,0,CA,PST-8,,64600,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
386410,SAN DIEGO COUNTY MOUNTAINS (ZONE),,6/17/2012,1300,Wildfire,,,0,0,400000,0,CA,PST-8,,64603,Z,58,SGX,0,0,Fire Department/Rescue,,,,,,,,
386406,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,6/17/2012,2015,Wildfire,,,0,0,0,0,CA,PST-8,,64602,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
405828,TULARE CTY MTNS (ZONE),,7/15/2012,828,Wildfire,,,0,0,0,0,CA,PST-8,,67651,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
405829,KERN CTY MTNS (ZONE),,7/17/2012,1154,Wildfire,,,0,0,200000,0,CA,PST-8,,67652,Z,95,HNX,0,0,Newspaper,,,,,,,,
410782,S SIERRA MTNS (ZONE),,8/1/2012,0,Wildfire,,,0,0,0,0,CA,PST-8,,68460,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
398052,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,8/1/2012,1045,Wildfire,,,0,3,200000,0,CA,PST-8,,66397,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
400985,WESTERN SISKIYOU COUNTY (ZONE),,8/5/2012,1800,Wildfire,,,0,0,0,0,CA,PST-8,,66829,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
399891,SAN DIEGO COUNTY MOUNTAINS (ZONE),,8/9/2012,1213,Wildfire,,,0,2,0,0,CA,PST-8,,66656,Z,58,SGX,0,0,Fire Department/Rescue,,,,,,,,
403742,SAN DIEGO COUNTY MOUNTAINS (ZONE),,8/12/2012,1900,Wildfire,,,0,0,0,0,CA,PST-8,,67337,Z,58,SGX,4,0,Fire Department/Rescue,,,,,,,,
407761,RIVERSIDE COUNTY MOUNTAINS (ZONE),,8/14/2012,1156,Wildfire,,,0,1,1000000,0,CA,PST-8,,67976,Z,56,SGX,5,0,Fire Department/Rescue,,,,,,,,
407808,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,8/20/2012,1052,Wildfire,,,0,0,0,0,CA,PST-8,,67987,Z,48,SGX,2,0,Fire Department/Rescue,,,,,,,,
400979,MODOC COUNTY (ZONE),,8/21/2012,1247,Wildfire,,,0,0,0,0,CA,PST-8,,66824,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
400987,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2012,0,Wildfire,,,0,0,0,0,CA,PST-8,,66831,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
400990,MODOC COUNTY (ZONE),,9/5/2012,1025,Wildfire,,,0,0,0,0,CA,PST-8,,66834,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
413262,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,9/6/2012,1052,Wildfire,,,0,1,0,0,CA,PST-8,,68897,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
413263,SAN DIEGO COUNTY MOUNTAINS (ZONE),,9/23/2012,1114,Wildfire,,,1,0,3670000,0,CA,PST-8,,68898,Z,58,SGX,3,0,Emergency Manager,,,,,,,,
418325,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,11/5/2012,1055,Wildfire,,,0,0,4000,0,CA,PST-8,,69731,Z,55,SGX,2,0,Fire Department/Rescue,,,,,,,,
438666,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,3/1/2013,0,Wildfire,,,0,0,15000,0,CA,PST-8,,72698,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
455396,NORTH BAY MOUNTAINS (ZONE),,5/1/2013,100,Wildfire,,,0,0,500000,0,CA,PST-8,,75410,Z,507,MTR,0,0,Newspaper,,,,,,,,
448553,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,5/1/2013,1138,Wildfire,,,0,0,400000,0,CA,PST-8,,74172,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
439712,VENTURA COUNTY COAST (ZONE),,5/2/2013,601,Wildfire,,,0,0,0,0,CA,PST-8,,72867,Z,40,LOX,0,0,Fire Department/Rescue,,,,,,,,
439713,VENTURA COUNTY COASTAL VALLEYS (ZONE),,5/2/2013,601,Wildfire,,,0,0,0,0,CA,PST-8,,72867,Z,45,LOX,0,0,Fire Department/Rescue,,,,,,,,
448564,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,5/2/2013,724,Wildfire,,,0,0,550000,0,CA,PST-8,,74174,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
455423,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE),,5/13/2013,1200,Wildfire,,,0,0,0,0,CA,PST-8,,75414,Z,517,MTR,0,0,Other Federal Agency,,,,,,,,
454598,VENTURA COUNTY MOUNTAINS (ZONE),,5/15/2013,1250,Wildfire,,,0,0,0,0,CA,PST-8,,75245,Z,53,LOX,0,0,Fire Department/Rescue,,,,,,,,
454608,ANTELOPE VALLEY (ZONE),,5/30/2013,1530,Wildfire,,,0,0,0,0,CA,PST-8,,75247,Z,59,LOX,0,0,Fire Department/Rescue,,,,,,,,
454606,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,5/30/2013,1530,Wildfire,,,0,0,0,0,CA,PST-8,,75247,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
454612,ANTELOPE VALLEY (ZONE),,6/1/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,75250,Z,59,LOX,0,0,Fire Department/Rescue,,,,,,,,
454613,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,6/1/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,75250,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
460707,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,6/9/2013,1157,Wildfire,,,0,0,0,0,CA,PST-8,,76405,Z,55,SGX,10,0,Fire Department/Rescue,,,,,,,,
510100,S SIERRA FOOTHILLS (ZONE),,6/16/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84499,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
460700,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,6/28/2013,1330,Wildfire,,,0,0,50000,0,CA,PST-8,,76403,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
469418,SAN DIEGO COUNTY MOUNTAINS (ZONE),,7/6/2013,1155,Wildfire,,,0,0,7240000,0,CA,PST-8,,77814,Z,58,SGX,12,0,Fire Department/Rescue,,,,,,,,
469082,RIVERSIDE COUNTY MOUNTAINS (ZONE),,7/15/2013,1243,Wildfire,,,0,0,2000000,0,CA,PST-8,,77801,Z,56,SGX,0,0,Fire Department/Rescue,,,,,,,,
510098,KERN CTY MTNS (ZONE),,7/19/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84497,Z,95,HNX,0,0,County Official,,,,,,,,
510099,KERN CTY MTNS (ZONE),,7/23/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84498,Z,95,HNX,0,0,County Official,,,,,,,,
466051,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,77176,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
466046,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,75982,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
510086,S SIERRA FOOTHILLS (ZONE),,8/1/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84490,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
473519,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),,8/5/2013,900,Wildfire,,,0,0,5000,0,CA,PST-8,,78807,Z,57,SGX,0,0,Fire Department/Rescue,,,,,,,,
473532,RIVERSIDE COUNTY MOUNTAINS (ZONE),,8/7/2013,1305,Wildfire,,,0,0,7000000,0,CA,PST-8,,78808,Z,56,SGX,12,0,Fire Department/Rescue,,,,,,,,
473811,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,8/17/2013,1415,Wildfire,,,0,5,0,0,CA,PST-8,,78909,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
510088,KERN CTY MTNS (ZONE),,8/18/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84492,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
510090,KERN CTY MTNS (ZONE),,8/18/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84494,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
473536,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,8/19/2013,1336,Wildfire,,,0,0,0,0,CA,PST-8,,78810,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
475340,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE),,8/22/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,79229,Z,517,MTR,0,0,Other Federal Agency,,,,,,,,
510087,TULARE CTY MTNS (ZONE),,8/23/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84491,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
510089,S SIERRA MTNS (ZONE),,8/23/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84493,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
469817,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,77178,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
476865,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,9/1/2013,0,Wildfire,,,0,5,0,0,CA,PST-8,,79496,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
510076,S SIERRA MTNS (ZONE),,9/1/2013,0,Wildfire,,,0,0,15000000,0,CA,PST-8,,84487,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
510075,TULARE CTY MTNS (ZONE),,9/8/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,84486,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
476866,NORTHERN SACRAMENTO VALLEY (ZONE),,9/9/2013,1132,Wildfire,,,1,6,0,0,CA,PST-8,,79497,Z,15,STO,0,0,Fire Department/Rescue,,,,,,,,
478850,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,9/24/2013,1459,Wildfire,,,0,0,0,0,CA,PST-8,,79899,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
476867,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,10/1/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,79498,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
481644,NORTH BAY MOUNTAINS (ZONE),,10/4/2013,100,Wildfire,,,0,0,0,0,CA,PST-8,,80408,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
481199,SAN DIEGO COUNTY COASTAL AREAS (ZONE),,10/5/2013,2015,Wildfire,,,0,0,10000,0,CA,PST-8,,80338,Z,43,SGX,0,0,Fire Department/Rescue,,,,,,,,
486126,NORTH BAY MOUNTAINS (ZONE),,11/20/2013,2140,Wildfire,,,0,0,5000,5000,CA,PST-8,,81111,Z,507,MTR,0,0,Fire Department/Rescue,,,,,,,,
491970,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE),,12/17/2013,0,Wildfire,,,0,0,0,0,CA,PST-8,,81912,Z,530,MTR,0,0,Fire Department/Rescue,,,,,,,,
510074,TULARE CTY MTNS (ZONE),,1/13/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,84485,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
498029,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,1/16/2014,600,Wildfire,,,0,0,0,0,CA,PST-8,,82663,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
498030,LOS ANGELES COUNTY SAN GABRIEL VALLEY (ZONE),,1/16/2014,600,Wildfire,,,0,0,0,0,CA,PST-8,,82663,Z,548,LOX,0,0,Fire Department/Rescue,,,,,,,,
509773,COACHELLA VALLEY (ZONE),,3/15/2014,1530,Wildfire,,,0,0,35000,0,CA,PST-8,,84439,Z,61,SGX,0,0,Fire Department/Rescue,,,,,,,,
511806,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,4/30/2014,700,Wildfire,,,0,0,6000,0,CA,PST-8,,84730,Z,48,SGX,3,0,Fire Department/Rescue,,,,,,,,
522306,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,5/1/2014,0,Wildfire,,,0,0,6000,0,CA,PST-8,,86569,Z,48,SGX,3,0,Fire Department/Rescue,,,,,,,,
522913,SAN DIEGO COUNTY VALLEYS (ZONE),,5/13/2014,945,Wildfire,,,0,0,0,0,CA,PST-8,,86649,Z,50,SGX,3,0,Fire Department/Rescue,,,,,,,,
529055,KERN CTY MTNS (ZONE),,5/13/2014,1900,Wildfire,,,0,0,0,0,CA,PST-8,,87679,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
522958,SAN DIEGO COUNTY VALLEYS (ZONE),,5/14/2014,845,Wildfire,,,0,0,0,0,CA,PST-8,,86649,Z,50,SGX,0,0,Fire Department/Rescue,,,,,,,,
522980,SAN DIEGO COUNTY COASTAL AREAS (ZONE),,5/14/2014,930,Wildfire,,,0,0,22500000,0,CA,PST-8,,86649,Z,43,SGX,0,0,Fire Department/Rescue,,,,,,,,
522919,SAN DIEGO COUNTY COASTAL AREAS (ZONE),,5/14/2014,1112,Wildfire,,,0,0,0,0,CA,PST-8,,86649,Z,43,SGX,0,0,Fire Department/Rescue,,,,,,,,
522923,SAN DIEGO COUNTY VALLEYS (ZONE),,5/14/2014,1200,Wildfire,,,0,0,1120000,0,CA,PST-8,,86649,Z,50,SGX,0,0,Fire Department/Rescue,,,,,,,,
522967,SAN DIEGO COUNTY VALLEYS (ZONE),,5/14/2014,1500,Wildfire,,,0,0,5700000,0,CA,PST-8,,86649,Z,50,SGX,3,0,Fire Department/Rescue,,,,,,,,
522942,SAN DIEGO COUNTY COASTAL AREAS (ZONE),,5/15/2014,1345,Wildfire,,,0,0,0,0,CA,PST-8,,86649,Z,43,SGX,0,0,Fire Department/Rescue,,,,,,,,
522947,SAN DIEGO COUNTY COASTAL AREAS (ZONE),,5/16/2014,1024,Wildfire,,,0,0,0,0,CA,PST-8,,86649,Z,43,SGX,0,0,Fire Department/Rescue,,,,,,,,
510293,S SIERRA FOOTHILLS (ZONE),,5/26/2014,0,Wildfire,,,0,0,1000000,0,CA,PST-8,,84527,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
529059,KERN CTY MTNS (ZONE),,6/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,87680,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
517670,S SIERRA FOOTHILLS (ZONE),,6/1/2014,0,Wildfire,,,0,0,1000000,0,CA,PST-8,,85738,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
529062,KERN CTY MTNS (ZONE),,7/1/2014,1815,Wildfire,,,0,0,0,0,CA,PST-8,,87681,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
528800,MODOC COUNTY (ZONE),,7/1/2014,2000,Wildfire,,,0,0,0,0,CA,PST-8,,87609,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
535048,SAN DIEGO COUNTY MOUNTAINS (ZONE),,7/3/2014,930,Wildfire,,,0,0,900000,0,CA,PST-8,,88730,Z,58,SGX,4,0,Fire Department/Rescue,,,,,,,,
528802,MODOC COUNTY (ZONE),,7/3/2014,1630,Wildfire,,,0,0,0,0,CA,PST-8,,87611,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
532944,CARQUINEZ STRAIT AND DELTA (ZONE),,7/4/2014,1300,Wildfire,,,0,0,2500000,0,CA,PST-8,,88362,Z,18,STO,0,0,Broadcast Media,,,,,,,,
529064,KERN CTY MTNS (ZONE),,7/11/2014,1345,Wildfire,,,0,0,0,0,CA,PST-8,,87683,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
532943,MOUNTAINS SOUTHWEST SHASTA COUNTY TO NORTHERN LAKE COUNTY (ZONE),,7/11/2014,1437,Wildfire,,,1,21,0,0,CA,PST-8,,88361,Z,63,STO,0,0,Fire Department/Rescue,,,,,,,,
533027,S SIERRA MTNS (ZONE),,7/16/2014,1945,Wildfire,,,0,0,0,0,CA,PST-8,,88378,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
532942,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),,7/25/2014,1534,Wildfire,,,0,2,0,0,CA,PST-8,,88360,Z,67,STO,0,0,Fire Department/Rescue,,,,,,,,
529089,S SIERRA FOOTHILLS (ZONE),,7/26/2014,1700,Wildfire,,,0,0,0,0,CA,PST-8,,87691,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
