"STATION","NAME","DATE","TAVG","TMAX"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-27","20","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-28","29","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-29","36","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-30","36","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-31","34","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-01","38","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-02","40","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-03","39","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-04","36","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-05","33","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-06","30","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-07","30","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-08","30","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-09","34","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-10","37","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-11","35","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-12","35","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-13","41","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-14","37","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-15","35","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-16","27","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-17","29","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-18","30","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-19","30","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-20","28","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-21","27","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-22","27","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-23","26","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-24","25","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-25","28","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-26","30","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-27","33","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-28","25","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-29","7","7"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-14","53","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-15","45","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-16","40","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-17","45","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-18","46","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-19","42","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-20","38","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-21","43","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-22","46","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-23","42","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-24","44","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-25","46","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-26","52","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-27","52","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-28","53","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-29","51","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-30","51","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-01","42","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-02","45","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-03","47","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-04","43","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-05","45","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-06","53","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-07","48","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-08","49","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-09","48","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-10","51","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-11","51","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-12","49","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-13","46","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-14","55","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-15","60","71"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-16","58","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-17","60","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-18","62","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-19","62","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-20","59","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-21","47","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-22","37","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-23","33","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-24","35","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-25","35","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-26","41","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-27","42","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-28","41","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-29","44","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-30","49","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-31","53","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-01","55","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-02","53","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-03","55","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-04","51","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-05","51","71"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-06","60","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-07","59","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-08","56","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-09","59","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-10","60","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-11","56","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-12","58","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-13","60","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-14","63","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-15","65","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-16","64","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-17","63","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-18","64","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-19","65","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-20","67","87"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-21","68","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-22","68","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-23","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-24","60","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-25","58","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-26","58","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-27","60","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-28","65","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-29","67","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-06-30","66","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-01","65","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-02","66","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-03","67","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-04","68","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-05","66","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-06","64","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-07","65","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-08","69","90"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-09","72","90"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-10","67","88"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-11","63","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-12","60","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-13","60","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-14","60","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-15","62","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-16","63","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-17","65","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-18","64","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-19","67","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-20","63","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-21","61","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-22","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-23","62","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-24","65","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-25","65","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-26","64","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-27","64","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-28","63","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-29","63","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-30","65","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-07-31","65","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-01","67","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-02","69","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-03","70","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-04","65","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-05","65","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-06","66","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-07","66","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-08","64","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-09","63","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-10","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-11","62","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-12","63","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-13","64","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-14","65","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-15","65","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-16","65","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-17","63","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-18","61","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-19","59","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-20","61","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-21","62","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-22","64","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-23","62","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-24","63","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-25","60","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-26","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-27","64","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-28","68","89"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-29","68","89"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-30","63","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-08-31","60","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-01","60","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-02","58","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-03","59","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-04","61","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-05","62","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-06","64","85"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-07","60","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-08","60","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-09","56","71"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-10","54","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-11","54","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-12","57","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-13","58","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-14","58","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-15","59","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-16","57","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-17","56","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-18","56","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-19","56","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-20","53","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-21","53","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-22","54","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-23","54","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-24","56","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-25","58","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-26","57","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-27","56","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-28","56","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-29","55","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-09-30","55","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-01","57","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-02","56","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-03","51","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-04","46","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-05","46","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-06","52","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-07","54","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-08","55","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-09","52","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-10","43","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-11","31","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-12","33","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-13","38","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-14","52","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-15","50","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-16","48","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-17","50","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-18","50","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-19","49","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-20","47","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-21","50","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-22","50","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-23","47","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-24","48","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-25","48","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-26","50","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-27","57","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-28","54","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-29","52","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-30","49","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-10-31","53","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-01","51","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-02","42","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-03","42","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-04","38","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-05","36","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-06","45","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-07","45","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-08","44","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-09","33","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-10","35","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-11","38","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-12","49","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-13","53","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-14","51","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-15","48","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-16","46","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-17","45","71"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-18","43","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-19","43","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-20","42","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-21","41","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-22","41","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-23","41","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-24","40","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-25","42","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-26","39","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-27","34","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-28","39","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-29","46","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-11-30","46","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-01","45","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-02","45","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-03","39","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-04","37","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-05","38","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-06","40","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-07","39","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-08","37","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-09","34","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-10","40","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-11","44","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-12","41","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-13","30","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-14","22","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-15","27","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-16","24","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-17","23","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-18","23","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-19","23","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-20","29","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-21","34","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-22","31","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-23","26","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-24","28","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-25","29","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-12-26","17","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-16","51","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-17","52","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-18","56","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-19","59","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-20","54","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-21","52","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-22","56","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-23","59","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-24","62","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-25","61","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-26","59","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-27","63","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-28","65","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-29","65","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-06-30","64","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-01","64","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-02","66","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-03","63","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-04","61","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-05","62","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-06","64","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-07","62","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-08","61","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-09","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-10","65","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-11","68","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-12","67","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-13","66","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-14","68","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-15","68","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-16","66","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-17","66","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-18","69","87"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2009-07-19","69","86"
