FIPS,County,None,D0,D1,D2,D3,D4,Date
6115,Yuba ,100,0,0,0,0,0,4/17/2018
6001,Alameda ,55.09,44.91,0,0,0,0,4/10/2018
6003,Alpine ,100,0,0,0,0,0,4/10/2018
6005,Amador ,100,0,0,0,0,0,4/10/2018
6007,Butte ,98.98,1.02,0,0,0,0,4/10/2018
6009,Calaveras ,100,0,0,0,0,0,4/10/2018
6011,Colusa ,7.31,92.69,0,0,0,0,4/10/2018
6013,Contra Costa ,41.67,58.33,0,0,0,0,4/10/2018
6015,Del Norte ,100,0,0,0,0,0,4/10/2018
6017,El Dorado ,100,0,0,0,0,0,4/10/2018
6019,Fresno ,7.62,92.38,43.2,0,0,0,4/10/2018
6021,Glenn ,8.76,91.24,0,0,0,0,4/10/2018
6023,Humboldt ,100,0,0,0,0,0,4/10/2018
6025,Imperial ,0,100,100,98.79,67.6,0,4/10/2018
6027,Inyo ,0,100,0.55,0,0,0,4/10/2018
6029,Kern ,0,100,84.27,0,0,0,4/10/2018
6031,Kings ,0,100,100,0,0,0,4/10/2018
6033,Lake ,96.15,3.85,0,0,0,0,4/10/2018
6035,Lassen ,100,0,0,0,0,0,4/10/2018
6037,Los Angeles ,0,100,100,80.69,0,0,4/10/2018
6039,Madera ,10.87,89.13,7.86,0,0,0,4/10/2018
6041,Marin ,100,0,0,0,0,0,4/10/2018
6043,Mariposa ,56.61,43.39,0,0,0,0,4/10/2018
6045,Mendocino ,99.99,0.01,0,0,0,0,4/10/2018
6047,Merced ,0,100,0.03,0,0,0,4/10/2018
6049,Modoc ,78.13,21.87,0,0,0,0,4/10/2018
6051,Mono ,67.97,32.03,0,0,0,0,4/10/2018
6053,Monterey ,34.3,65.7,7.2,0,0,0,4/10/2018
6055,Napa ,98.47,1.53,0,0,0,0,4/10/2018
6057,Nevada ,100,0,0,0,0,0,4/10/2018
6059,Orange ,0,100,100,56.05,0,0,4/10/2018
6061,Placer ,100,0,0,0,0,0,4/10/2018
6063,Plumas ,100,0,0,0,0,0,4/10/2018
6065,Riverside ,0,100,100,45.36,12.48,0,4/10/2018
6067,Sacramento ,92.1,7.9,0,0,0,0,4/10/2018
6069,San Benito ,1.29,98.71,0.56,0,0,0,4/10/2018
6071,San Bernardino ,0,100,89.32,23.27,0,0,4/10/2018
6073,San Diego ,0,100,100,3.58,0,0,4/10/2018
6075,San Francisco ,100,0,0,0,0,0,4/10/2018
6077,San Joaquin ,91,9,0,0,0,0,4/10/2018
6079,San Luis Obispo ,0.31,99.69,88.25,34.7,0,0,4/10/2018
6081,San Mateo ,100,0,0,0,0,0,4/10/2018
6083,Santa Barbara ,0,100,100,94.07,0,0,4/10/2018
6085,Santa Clara ,47.96,52.04,0,0,0,0,4/10/2018
6087,Santa Cruz ,99.88,0.12,0,0,0,0,4/10/2018
6089,Shasta ,57.5,42.5,0,0,0,0,4/10/2018
6091,Sierra ,100,0,0,0,0,0,4/10/2018
6093,Siskiyou ,30.79,69.21,0,0,0,0,4/10/2018
6095,Solano ,28.07,71.93,0,0,0,0,4/10/2018
6097,Sonoma ,100,0,0,0,0,0,4/10/2018
6099,Stanislaus ,27.07,72.93,0,0,0,0,4/10/2018
6101,Sutter ,96.41,3.59,0,0,0,0,4/10/2018
6103,Tehama ,41.67,58.33,0,0,0,0,4/10/2018
6105,Trinity ,64.35,35.65,0,0,0,0,4/10/2018
6107,Tulare ,0,100,18.41,0,0,0,4/10/2018
6109,Tuolumne ,99.97,0.03,0,0,0,0,4/10/2018
6111,Ventura ,0,100,100,91.05,0,0,4/10/2018
6113,Yolo ,19.18,80.82,0,0,0,0,4/10/2018
6115,Yuba ,100,0,0,0,0,0,4/10/2018
6001,Alameda ,55.09,44.91,0,0,0,0,4/3/2018
6003,Alpine ,36.45,63.55,0,0,0,0,4/3/2018
6005,Amador ,100,0,0,0,0,0,4/3/2018
6007,Butte ,43.73,56.27,0,0,0,0,4/3/2018
6009,Calaveras ,62.71,37.29,0,0,0,0,4/3/2018
6011,Colusa ,0,100,0,0,0,0,4/3/2018
6013,Contra Costa ,39.4,60.6,0,0,0,0,4/3/2018
6015,Del Norte ,100,0,0,0,0,0,4/3/2018
6017,El Dorado ,100,0,0,0,0,0,4/3/2018
6019,Fresno ,0,100,69.9,0,0,0,4/3/2018
6021,Glenn ,0,100,0,0,0,0,4/3/2018
6023,Humboldt ,97.96,2.04,0,0,0,0,4/3/2018
6025,Imperial ,0,100,100,98.79,67.6,0,4/3/2018
6027,Inyo ,0,100,0,0,0,0,4/3/2018
6029,Kern ,0,100,91.54,0,0,0,4/3/2018
6031,Kings ,0,100,100,0,0,0,4/3/2018
6033,Lake ,10.77,89.23,0,0,0,0,4/3/2018
6035,Lassen ,97.56,2.44,0,0,0,0,4/3/2018
6037,Los Angeles ,0,100,100,77.76,0,0,4/3/2018
6039,Madera ,0,100,66.06,0,0,0,4/3/2018
6041,Marin ,100,0,0,0,0,0,4/3/2018
6043,Mariposa ,0,100,29.86,0,0,0,4/3/2018
6045,Mendocino ,89.82,10.18,0,0,0,0,4/3/2018
6047,Merced ,0,100,66.94,0,0,0,4/3/2018
6049,Modoc ,70.54,29.46,0,0,0,0,4/3/2018
6051,Mono ,1.13,98.87,0,0,0,0,4/3/2018
6053,Monterey ,34.3,65.7,7.1,0,0,0,4/3/2018
6055,Napa ,51.34,48.66,0,0,0,0,4/3/2018
6057,Nevada ,100,0,0,0,0,0,4/3/2018
6059,Orange ,0,100,100,56.05,0,0,4/3/2018
6061,Placer ,100,0,0,0,0,0,4/3/2018
6063,Plumas ,100,0,0,0,0,0,4/3/2018
6065,Riverside ,0,100,100,45.36,12.48,0,4/3/2018
6067,Sacramento ,84.13,15.87,0,0,0,0,4/3/2018
6069,San Benito ,1.29,98.71,0.56,0,0,0,4/3/2018
6071,San Bernardino ,0,100,82.16,23.27,0,0,4/3/2018
6073,San Diego ,0,100,100,3.58,0,0,4/3/2018
6075,San Francisco ,100,0,0,0,0,0,4/3/2018
6077,San Joaquin ,3.57,96.43,2.11,0,0,0,4/3/2018
6079,San Luis Obispo ,0.31,99.69,88.25,33.49,0,0,4/3/2018
6081,San Mateo ,100,0,0,0,0,0,4/3/2018
6083,Santa Barbara ,0,100,100,66.5,0,0,4/3/2018
6085,Santa Clara ,47.96,52.04,0,0,0,0,4/3/2018
6087,Santa Cruz ,99.88,0.12,0,0,0,0,4/3/2018
6089,Shasta ,32.52,67.48,0,0,0,0,4/3/2018
6091,Sierra ,100,0,0,0,0,0,4/3/2018
6093,Siskiyou ,14.94,85.06,0,0,0,0,4/3/2018
6095,Solano ,11.05,88.95,0,0,0,0,4/3/2018
6097,Sonoma ,100,0,0,0,0,0,4/3/2018
6099,Stanislaus ,0,100,43.3,0,0,0,4/3/2018
6101,Sutter ,16.21,83.79,0,0,0,0,4/3/2018
6103,Tehama ,17.19,82.81,0,0,0,0,4/3/2018
6105,Trinity ,18.05,81.95,0,0,0,0,4/3/2018
6107,Tulare ,0,100,51.83,0,0,0,4/3/2018
6109,Tuolumne ,0.13,99.87,0.03,0,0,0,4/3/2018
6111,Ventura ,0,100,100,51.38,0,0,4/3/2018
6113,Yolo ,3.86,96.14,0,0,0,0,4/3/2018
6115,Yuba ,65.68,34.32,0,0,0,0,4/3/2018
6001,Alameda ,55.09,44.91,0,0,0,0,3/27/2018
6003,Alpine ,36.44,63.56,0,0,0,0,3/27/2018
6005,Amador ,100,0,0,0,0,0,3/27/2018
6007,Butte ,43.73,56.27,0,0,0,0,3/27/2018
6009,Calaveras ,62.71,37.29,0,0,0,0,3/27/2018
6011,Colusa ,0,100,0,0,0,0,3/27/2018
6013,Contra Costa ,39.4,60.6,0,0,0,0,3/27/2018
6015,Del Norte ,100,0,0,0,0,0,3/27/2018
6017,El Dorado ,100,0,0,0,0,0,3/27/2018
6019,Fresno ,0,100,69.71,0,0,0,3/27/2018
6021,Glenn ,0,100,0,0,0,0,3/27/2018
6023,Humboldt ,97.96,2.04,0,0,0,0,3/27/2018
6025,Imperial ,0,100,100,98.79,67.6,0,3/27/2018
6027,Inyo ,0,100,0,0,0,0,3/27/2018
6029,Kern ,0,100,91.19,0,0,0,3/27/2018
6031,Kings ,0,100,100,0,0,0,3/27/2018
6033,Lake ,10.77,89.23,0,0,0,0,3/27/2018
6035,Lassen ,97.56,2.44,0,0,0,0,3/27/2018
6037,Los Angeles ,0,100,100,77.76,0,0,3/27/2018
6039,Madera ,0,100,65.47,0,0,0,3/27/2018
6041,Marin ,100,0,0,0,0,0,3/27/2018
6043,Mariposa ,0,100,28.61,0,0,0,3/27/2018
6045,Mendocino ,89.82,10.18,0,0,0,0,3/27/2018
6047,Merced ,0,100,67.02,0,0,0,3/27/2018
6049,Modoc ,70.54,29.46,0,0,0,0,3/27/2018
6051,Mono ,1.13,98.87,0,0,0,0,3/27/2018
6053,Monterey ,34.3,65.7,6.9,0,0,0,3/27/2018
6055,Napa ,51.34,48.66,0,0,0,0,3/27/2018
6057,Nevada ,100,0,0,0,0,0,3/27/2018
6059,Orange ,0,100,100,56.05,0,0,3/27/2018
6061,Placer ,100,0,0,0,0,0,3/27/2018
6063,Plumas ,100,0,0,0,0,0,3/27/2018
6065,Riverside ,0,100,100,45.36,12.48,0,3/27/2018
6067,Sacramento ,84.13,15.87,0,0,0,0,3/27/2018
6069,San Benito ,1.29,98.71,0.56,0,0,0,3/27/2018
6071,San Bernardino ,0,100,81.73,22.06,0,0,3/27/2018
6073,San Diego ,0,100,100,3.58,0,0,3/27/2018
6075,San Francisco ,100,0,0,0,0,0,3/27/2018
6077,San Joaquin ,3.57,96.43,1.7,0,0,0,3/27/2018
6079,San Luis Obispo ,0.31,99.69,87.72,33.49,0,0,3/27/2018
6081,San Mateo ,100,0,0,0,0,0,3/27/2018
6083,Santa Barbara ,0,100,100,66.5,0,0,3/27/2018
6085,Santa Clara ,47.96,52.04,0,0,0,0,3/27/2018
6087,Santa Cruz ,99.88,0.12,0,0,0,0,3/27/2018
6089,Shasta ,32.52,67.48,0,0,0,0,3/27/2018
6091,Sierra ,100,0,0,0,0,0,3/27/2018
6093,Siskiyou ,14.94,85.06,0,0,0,0,3/27/2018
6095,Solano ,11.05,88.95,0,0,0,0,3/27/2018
6097,Sonoma ,100,0,0,0,0,0,3/27/2018
6099,Stanislaus ,0,100,42.22,0,0,0,3/27/2018
6101,Sutter ,16.21,83.79,0,0,0,0,3/27/2018
6103,Tehama ,17.19,82.81,0,0,0,0,3/27/2018
6105,Trinity ,18.05,81.95,0,0,0,0,3/27/2018
6107,Tulare ,0,100,51.8,0,0,0,3/27/2018
6109,Tuolumne ,0.13,99.87,0,0,0,0,3/27/2018
6111,Ventura ,0,100,100,51.38,0,0,3/27/2018
6113,Yolo ,3.86,96.14,0,0,0,0,3/27/2018
6115,Yuba ,65.68,34.32,0,0,0,0,3/27/2018
6001,Alameda ,55.09,44.91,0,0,0,0,3/20/2018
6003,Alpine ,0,100,62.07,0,0,0,3/20/2018
6005,Amador ,0,100,0,0,0,0,3/20/2018
6007,Butte ,0,100,0,0,0,0,3/20/2018
6009,Calaveras ,0,100,0,0,0,0,3/20/2018
6011,Colusa ,0,100,0,0,0,0,3/20/2018
6013,Contra Costa ,39.4,60.6,0,0,0,0,3/20/2018
6015,Del Norte ,100,0,0,0,0,0,3/20/2018
6017,El Dorado ,0,100,0,0,0,0,3/20/2018
6019,Fresno ,0,100,96.14,59.49,0,0,3/20/2018
6021,Glenn ,0,100,0,0,0,0,3/20/2018
6023,Humboldt ,100,0,0,0,0,0,3/20/2018
6025,Imperial ,0,100,100,54.14,0,0,3/20/2018
6027,Inyo ,0,100,16.62,0,0,0,3/20/2018
6029,Kern ,0,100,99.99,83.59,0,0,3/20/2018
6031,Kings ,0,100,100,100,0,0,3/20/2018
6033,Lake ,10.77,89.23,0,0,0,0,3/20/2018
6035,Lassen ,0,100,0,0,0,0,3/20/2018
6037,Los Angeles ,0,100,100,97.99,2.09,0,3/20/2018
6039,Madera ,0,100,100,55.35,0,0,3/20/2018
6041,Marin ,100,0,0,0,0,0,3/20/2018
6043,Mariposa ,0,100,100,0.18,0,0,3/20/2018
6045,Mendocino ,90.96,9.04,0,0,0,0,3/20/2018
6047,Merced ,0,100,45.59,0.16,0,0,3/20/2018
6049,Modoc ,0,100,0,0,0,0,3/20/2018
6051,Mono ,0,100,39.6,0,0,0,3/20/2018
6053,Monterey ,34.17,65.83,6.9,1.75,0,0,3/20/2018
6055,Napa ,51.34,48.66,0,0,0,0,3/20/2018
6057,Nevada ,0,100,0,0,0,0,3/20/2018
6059,Orange ,0,100,100,56.05,0,0,3/20/2018
6061,Placer ,0,100,0,0,0,0,3/20/2018
6063,Plumas ,0,100,0,0,0,0,3/20/2018
6065,Riverside ,0,100,100,13.16,0,0,3/20/2018
6067,Sacramento ,0,100,0,0,0,0,3/20/2018
6069,San Benito ,1.29,98.71,0.56,0,0,0,3/20/2018
6071,San Bernardino ,0,100,82.61,23.54,0,0,3/20/2018
6073,San Diego ,0,100,100,0,0,0,3/20/2018
6075,San Francisco ,100,0,0,0,0,0,3/20/2018
6077,San Joaquin ,0,100,0,0,0,0,3/20/2018
6079,San Luis Obispo ,0.38,99.62,87.72,77.78,0,0,3/20/2018
6081,San Mateo ,100,0,0,0,0,0,3/20/2018
6083,Santa Barbara ,0,100,100,100,0,0,3/20/2018
6085,Santa Clara ,47.96,52.04,0,0,0,0,3/20/2018
6087,Santa Cruz ,99.88,0.12,0,0,0,0,3/20/2018
6089,Shasta ,2.41,97.59,0,0,0,0,3/20/2018
6091,Sierra ,0,100,0,0,0,0,3/20/2018
6093,Siskiyou ,10.77,89.23,0,0,0,0,3/20/2018
6095,Solano ,11.05,88.95,0,0,0,0,3/20/2018
6097,Sonoma ,100,0,0,0,0,0,3/20/2018
6099,Stanislaus ,0,100,3.02,0,0,0,3/20/2018
6101,Sutter ,0,100,0,0,0,0,3/20/2018
6103,Tehama ,3.23,96.77,0,0,0,0,3/20/2018
6105,Trinity ,81.99,18.01,0,0,0,0,3/20/2018
6107,Tulare ,0,100,100,51.88,0,0,3/20/2018
6109,Tuolumne ,0,100,85.95,0,0,0,3/20/2018
6111,Ventura ,0,100,100,98.75,32.06,0,3/20/2018
6113,Yolo ,0,100,0,0,0,0,3/20/2018
6115,Yuba ,0,100,0,0,0,0,3/20/2018
6001,Alameda ,55.09,44.91,0,0,0,0,3/13/2018
6003,Alpine ,0,100,62.07,0,0,0,3/13/2018
6005,Amador ,0,100,0,0,0,0,3/13/2018
6007,Butte ,0,100,0,0,0,0,3/13/2018
6009,Calaveras ,0,100,0,0,0,0,3/13/2018
6011,Colusa ,0,100,0,0,0,0,3/13/2018
6013,Contra Costa ,39.4,60.6,0,0,0,0,3/13/2018
6015,Del Norte ,100,0,0,0,0,0,3/13/2018
6017,El Dorado ,0,100,0,0,0,0,3/13/2018
6019,Fresno ,0,100,96.14,59.49,0,0,3/13/2018
6021,Glenn ,0,100,0,0,0,0,3/13/2018
6023,Humboldt ,100,0,0,0,0,0,3/13/2018
6025,Imperial ,0,100,100,54.14,0,0,3/13/2018
6027,Inyo ,0,100,16.62,0,0,0,3/13/2018
6029,Kern ,0,100,99.99,83.59,0,0,3/13/2018
6031,Kings ,0,100,100,100,0,0,3/13/2018
6033,Lake ,10.77,89.23,0,0,0,0,3/13/2018
6035,Lassen ,0,100,0,0,0,0,3/13/2018
6037,Los Angeles ,0,100,100,97.99,2.09,0,3/13/2018
6039,Madera ,0,100,100,55.35,0,0,3/13/2018
6041,Marin ,100,0,0,0,0,0,3/13/2018
6043,Mariposa ,0,100,100,0.18,0,0,3/13/2018
6045,Mendocino ,90.96,9.04,0,0,0,0,3/13/2018
6047,Merced ,0,100,45.59,0.16,0,0,3/13/2018
6049,Modoc ,0,100,0,0,0,0,3/13/2018
6051,Mono ,0,100,39.6,0,0,0,3/13/2018
6053,Monterey ,34.17,65.83,6.9,1.75,0,0,3/13/2018
6055,Napa ,51.34,48.66,0,0,0,0,3/13/2018
6057,Nevada ,0,100,0,0,0,0,3/13/2018
6059,Orange ,0,100,100,56.05,0,0,3/13/2018
6061,Placer ,0,100,0,0,0,0,3/13/2018
6063,Plumas ,0,100,0,0,0,0,3/13/2018
6065,Riverside ,0,100,100,13.16,0,0,3/13/2018
6067,Sacramento ,0,100,0,0,0,0,3/13/2018
6069,San Benito ,1.29,98.71,0.56,0,0,0,3/13/2018
6071,San Bernardino ,0,100,82.61,23.54,0,0,3/13/2018
6073,San Diego ,0,100,100,0,0,0,3/13/2018
6075,San Francisco ,100,0,0,0,0,0,3/13/2018
6077,San Joaquin ,0,100,0,0,0,0,3/13/2018
6079,San Luis Obispo ,0.38,99.62,87.72,77.78,0,0,3/13/2018
6081,San Mateo ,100,0,0,0,0,0,3/13/2018
6083,Santa Barbara ,0,100,100,100,0,0,3/13/2018
6085,Santa Clara ,47.96,52.04,0,0,0,0,3/13/2018
6087,Santa Cruz ,99.88,0.12,0,0,0,0,3/13/2018
6089,Shasta ,2.41,97.59,0,0,0,0,3/13/2018
6091,Sierra ,0,100,0,0,0,0,3/13/2018
6093,Siskiyou ,10.77,89.23,0,0,0,0,3/13/2018
6095,Solano ,11.05,88.95,0,0,0,0,3/13/2018
6097,Sonoma ,100,0,0,0,0,0,3/13/2018
6099,Stanislaus ,0,100,3.02,0,0,0,3/13/2018
6101,Sutter ,0,100,0,0,0,0,3/13/2018
6103,Tehama ,3.23,96.77,0,0,0,0,3/13/2018
6105,Trinity ,81.99,18.01,0,0,0,0,3/13/2018
6107,Tulare ,0,100,100,51.88,0,0,3/13/2018
6109,Tuolumne ,0,100,85.95,0,0,0,3/13/2018
6111,Ventura ,0,100,100,98.75,32.06,0,3/13/2018
6113,Yolo ,0,100,0,0,0,0,3/13/2018
6115,Yuba ,0,100,0,0,0,0,3/13/2018
6001,Alameda ,0,100,0,0,0,0,3/6/2018
6003,Alpine ,0,100,62.07,0,0,0,3/6/2018
6005,Amador ,0,100,0,0,0,0,3/6/2018
6007,Butte ,0,100,0,0,0,0,3/6/2018
6009,Calaveras ,0,100,0,0,0,0,3/6/2018
6011,Colusa ,0,100,0,0,0,0,3/6/2018
6013,Contra Costa ,0,100,0,0,0,0,3/6/2018
6015,Del Norte ,100,0,0,0,0,0,3/6/2018
6017,El Dorado ,0,100,0,0,0,0,3/6/2018
6019,Fresno ,0,100,97.73,62.13,0,0,3/6/2018
6021,Glenn ,0,100,0,0,0,0,3/6/2018
6023,Humboldt ,100,0,0,0,0,0,3/6/2018
6025,Imperial ,0,100,100,52.77,0,0,3/6/2018
6027,Inyo ,0,100,16.62,0,0,0,3/6/2018
6029,Kern ,0,100,99.99,83.59,0,0,3/6/2018
6031,Kings ,0,100,100,100,0,0,3/6/2018
6033,Lake ,3.61,96.39,0,0,0,0,3/6/2018
6035,Lassen ,0,100,0,0,0,0,3/6/2018
6037,Los Angeles ,0,100,100,97.99,2.09,0,3/6/2018
6039,Madera ,0,100,100,55.35,0,0,3/6/2018
6041,Marin ,66.19,33.81,0,0,0,0,3/6/2018
6043,Mariposa ,0,100,100,0.18,0,0,3/6/2018
6045,Mendocino ,90.91,9.09,0,0,0,0,3/6/2018
6047,Merced ,0,100,45.59,0.16,0,0,3/6/2018
6049,Modoc ,0,100,0,0,0,0,3/6/2018
6051,Mono ,0,100,39.6,0,0,0,3/6/2018
6053,Monterey ,11.98,88.02,10.57,4.06,0,0,3/6/2018
6055,Napa ,0.1,99.9,0,0,0,0,3/6/2018
6057,Nevada ,0,100,0,0,0,0,3/6/2018
6059,Orange ,0,100,100,56.05,0,0,3/6/2018
6061,Placer ,0,100,0,0,0,0,3/6/2018
6063,Plumas ,0,100,0,0,0,0,3/6/2018
6065,Riverside ,0,100,100,12.46,0,0,3/6/2018
6067,Sacramento ,0,100,0,0,0,0,3/6/2018
6069,San Benito ,0,100,3.15,0,0,0,3/6/2018
6071,San Bernardino ,0,100,82.61,23.34,0,0,3/6/2018
6073,San Diego ,0,100,100,0,0,0,3/6/2018
6075,San Francisco ,1.13,98.87,0,0,0,0,3/6/2018
6077,San Joaquin ,0,100,0,0,0,0,3/6/2018
6079,San Luis Obispo ,0,100,89.44,79.37,0,0,3/6/2018
6081,San Mateo ,0,100,0,0,0,0,3/6/2018
6083,Santa Barbara ,0,100,100,100,0,0,3/6/2018
6085,Santa Clara ,0,100,0,0,0,0,3/6/2018
6087,Santa Cruz ,0,100,0,0,0,0,3/6/2018
6089,Shasta ,2.41,97.59,0,0,0,0,3/6/2018
6091,Sierra ,0,100,0,0,0,0,3/6/2018
6093,Siskiyou ,10.77,89.23,0,0,0,0,3/6/2018
6095,Solano ,0,100,0,0,0,0,3/6/2018
6097,Sonoma ,81.12,18.88,0,0,0,0,3/6/2018
6099,Stanislaus ,0,100,3.02,0,0,0,3/6/2018
6101,Sutter ,0,100,0,0,0,0,3/6/2018
6103,Tehama ,3.23,96.77,0,0,0,0,3/6/2018
6105,Trinity ,81.99,18.01,0,0,0,0,3/6/2018
6107,Tulare ,0,100,100,51.88,0,0,3/6/2018
6109,Tuolumne ,0,100,85.95,0,0,0,3/6/2018
6111,Ventura ,0,100,100,98.75,32.06,0,3/6/2018
6113,Yolo ,0,100,0,0,0,0,3/6/2018
6115,Yuba ,0,100,0,0,0,0,3/6/2018
6001,Alameda ,0,100,0,0,0,0,2/27/2018
6003,Alpine ,0,100,62.07,0,0,0,2/27/2018
6005,Amador ,0,100,0,0,0,0,2/27/2018
6007,Butte ,0,100,0,0,0,0,2/27/2018
6009,Calaveras ,0,100,0,0,0,0,2/27/2018
6011,Colusa ,0,100,0,0,0,0,2/27/2018
6013,Contra Costa ,0,100,0,0,0,0,2/27/2018
6015,Del Norte ,100,0,0,0,0,0,2/27/2018
6017,El Dorado ,0,100,0,0,0,0,2/27/2018
6019,Fresno ,0,100,97.73,62.13,0,0,2/27/2018
6021,Glenn ,0,100,0,0,0,0,2/27/2018
6023,Humboldt ,100,0,0,0,0,0,2/27/2018
6025,Imperial ,0,100,100,0,0,0,2/27/2018
6027,Inyo ,0,100,16.62,0,0,0,2/27/2018
6029,Kern ,0,100,99.99,83.59,0,0,2/27/2018
6031,Kings ,0,100,100,100,0,0,2/27/2018
6033,Lake ,3.61,96.39,0,0,0,0,2/27/2018
6035,Lassen ,0,100,0,0,0,0,2/27/2018
6037,Los Angeles ,0,100,100,97.99,0,0,2/27/2018
6039,Madera ,0,100,100,55.35,0,0,2/27/2018
6041,Marin ,66.19,33.81,0,0,0,0,2/27/2018
6043,Mariposa ,0,100,100,0.18,0,0,2/27/2018
6045,Mendocino ,90.91,9.09,0,0,0,0,2/27/2018
6047,Merced ,0,100,45.59,0.16,0,0,2/27/2018
6049,Modoc ,0,100,0,0,0,0,2/27/2018
6051,Mono ,0,100,39.6,0,0,0,2/27/2018
6053,Monterey ,11.98,88.02,10.57,4.06,0,0,2/27/2018
6055,Napa ,0.1,99.9,0,0,0,0,2/27/2018
6057,Nevada ,0,100,0,0,0,0,2/27/2018
6059,Orange ,0,100,100,56.04,0,0,2/27/2018
6061,Placer ,0,100,0,0,0,0,2/27/2018
6063,Plumas ,0,100,0,0,0,0,2/27/2018
6065,Riverside ,0,100,100,0.01,0,0,2/27/2018
6067,Sacramento ,0,100,0,0,0,0,2/27/2018
6069,San Benito ,0,100,3.15,0,0,0,2/27/2018
6071,San Bernardino ,0,100,82.61,20.68,0,0,2/27/2018
6073,San Diego ,0,100,100,0,0,0,2/27/2018
6075,San Francisco ,1.13,98.87,0,0,0,0,2/27/2018
6077,San Joaquin ,0,100,0,0,0,0,2/27/2018
6079,San Luis Obispo ,0,100,89.44,79.37,0,0,2/27/2018
6081,San Mateo ,0,100,0,0,0,0,2/27/2018
6083,Santa Barbara ,0,100,100,100,0,0,2/27/2018
6085,Santa Clara ,0,100,0,0,0,0,2/27/2018
6087,Santa Cruz ,0,100,0,0,0,0,2/27/2018
6089,Shasta ,2.41,97.59,0,0,0,0,2/27/2018
6091,Sierra ,0,100,0,0,0,0,2/27/2018
6093,Siskiyou ,10.77,89.23,0,0,0,0,2/27/2018
6095,Solano ,0,100,0,0,0,0,2/27/2018
6097,Sonoma ,81.12,18.88,0,0,0,0,2/27/2018
6099,Stanislaus ,0,100,3.02,0,0,0,2/27/2018
6101,Sutter ,0,100,0,0,0,0,2/27/2018
6103,Tehama ,3.23,96.77,0,0,0,0,2/27/2018
6105,Trinity ,81.98,18.02,0,0,0,0,2/27/2018
6107,Tulare ,0,100,100,51.88,0,0,2/27/2018
6109,Tuolumne ,0,100,85.95,0,0,0,2/27/2018
6111,Ventura ,0,100,100,98.75,0,0,2/27/2018
6113,Yolo ,0,100,0,0,0,0,2/27/2018
6115,Yuba ,0,100,0,0,0,0,2/27/2018
6001,Alameda ,0,100,0,0,0,0,2/20/2018
6003,Alpine ,0,100,62.07,0,0,0,2/20/2018
6005,Amador ,0,100,0,0,0,0,2/20/2018
6007,Butte ,0,100,0,0,0,0,2/20/2018
6009,Calaveras ,0,100,0,0,0,0,2/20/2018
6011,Colusa ,0,100,0,0,0,0,2/20/2018
6013,Contra Costa ,0,100,0,0,0,0,2/20/2018
6015,Del Norte ,100,0,0,0,0,0,2/20/2018
6017,El Dorado ,0,100,0,0,0,0,2/20/2018
6019,Fresno ,0,100,97.73,62.13,0,0,2/20/2018
6021,Glenn ,0,100,0,0,0,0,2/20/2018
6023,Humboldt ,100,0,0,0,0,0,2/20/2018
6025,Imperial ,0,100,100,0,0,0,2/20/2018
6027,Inyo ,0,100,16.62,0,0,0,2/20/2018
6029,Kern ,0,100,99.99,83.59,0,0,2/20/2018
6031,Kings ,0,100,100,100,0,0,2/20/2018
6033,Lake ,3.19,96.81,0,0,0,0,2/20/2018
6035,Lassen ,0,100,0,0,0,0,2/20/2018
6037,Los Angeles ,0,100,100,97.99,0,0,2/20/2018
6039,Madera ,0,100,100,55.35,0,0,2/20/2018
6041,Marin ,65.26,34.74,0,0,0,0,2/20/2018
6043,Mariposa ,0,100,100,0.18,0,0,2/20/2018
6045,Mendocino ,90.53,9.47,0,0,0,0,2/20/2018
6047,Merced ,0,100,45.59,0.16,0,0,2/20/2018
6049,Modoc ,0,100,0,0,0,0,2/20/2018
6051,Mono ,0,100,39.6,0,0,0,2/20/2018
6053,Monterey ,11.78,88.22,10.57,4.06,0,0,2/20/2018
6055,Napa ,0.03,99.97,0,0,0,0,2/20/2018
6057,Nevada ,0,100,0,0,0,0,2/20/2018
6059,Orange ,0,100,100,56.05,0,0,2/20/2018
6061,Placer ,0,100,0,0,0,0,2/20/2018
6063,Plumas ,0,100,0,0,0,0,2/20/2018
6065,Riverside ,0,100,100,0.01,0,0,2/20/2018
6067,Sacramento ,0,100,0,0,0,0,2/20/2018
6069,San Benito ,0,100,3.15,0,0,0,2/20/2018
6071,San Bernardino ,0,100,82.61,20.68,0,0,2/20/2018
6073,San Diego ,0,100,100,0,0,0,2/20/2018
6075,San Francisco ,1.13,98.87,0,0,0,0,2/20/2018
6077,San Joaquin ,0,100,0,0,0,0,2/20/2018
6079,San Luis Obispo ,0,100,89.44,79.37,0,0,2/20/2018
6081,San Mateo ,0,100,0,0,0,0,2/20/2018
6083,Santa Barbara ,0,100,100,100,0,0,2/20/2018
6085,Santa Clara ,0,100,0,0,0,0,2/20/2018
6087,Santa Cruz ,0,100,0,0,0,0,2/20/2018
6089,Shasta ,2.31,97.69,0,0,0,0,2/20/2018
6091,Sierra ,0,100,0,0,0,0,2/20/2018
6093,Siskiyou ,10.49,89.51,0,0,0,0,2/20/2018
6095,Solano ,0,100,0,0,0,0,2/20/2018
6097,Sonoma ,80.43,19.57,0,0,0,0,2/20/2018
6099,Stanislaus ,0,100,3.02,0,0,0,2/20/2018
